genbank	locusName	geneID
XM_015896476.1	LOC107331818	107331818
XM_015897583.1	LOC107332842	107332842
XM_015923729.1	LOC107357081	107357081
XM_015895091.1	LOC107330485	107330485
XR_001561185.1	LOC107330159	107330159
XM_015902102.1	LOC107336997	107336997
XM_015914793.1	LOC107348730	107348730
XM_015896224.1	LOC107331601	107331601
XM_015919539.1	LOC107353217	107353217
XM_015919314.1	LOC107352990	107352990
XM_015913253.1	LOC107347361	107347361
XM_015917676.1	LOC107351390	107351390
XM_015902390.1	LOC107337270	107337270
XM_015893105.1	LOC107328363	107328363
XR_001567752.1	LOC107358022	107358022
XM_015914828.1	LOC107348761	107348761
XM_015904086.1	LOC107338838	107338838
XM_015894275.1	LOC107329593	107329593
XM_015921737.1	LOC107355114	107355114
XM_015914516.1	LOC107348475	107348475
XM_015913243.1	LOC107347344	107347344
XM_015900088.1	LOC107335122	107335122
XM_015898771.1	LOC107333903	107333903
XM_015894320.1	LOC107329647	107329647
XM_015914475.1	LOC107348435	107348435
XM_015906310.1	LOC107340911	107340911
XM_015893418.1	LOC107328695	107328695
XM_015907486.1	LOC107342026	107342026
XM_015922512.1	LOC107355897	107355897
XM_015911331.1	LOC107345599	107345599
XR_001561676.1	LOC107332016	107332016
XM_015904481.1	LOC107339221	107339221
XM_015903288.1	LOC107338039	107338039
XM_015905911.1	LOC107340555	107340555
XM_015915835.1	LOC107349656	107349656
XM_015922469.1	LOC107355843	107355843
XR_001565580.1	LOC107349397	107349397
XR_001565113.1	LOC107347610	107347610
XM_015915996.1	LOC107349808	107349808
XM_015910861.1	LOC107345153	107345153
XM_015895267.1	LOC107330708	107330708
XM_015922528.1	LOC107355916	107355916
XM_015894749.1	LOC107330101	107330101
XM_015914655.1	LOC107348599	107348599
XM_015892177.1	LOC107327443	107327443
XR_001567103.1	LOC107355626	107355626
XR_001566756.1	LOC107354073	107354073
XM_015911758.1	LOC107345993	107345993
XM_015895489.1	LOC107330957	107330957
XM_015900874.1	LOC107335836	107335836
XR_001567082.1	LOC107355560	107355560
XM_015902724.1	LOC107337523	107337523
XM_015897454.1	LOC107332709	107332709
XM_015909682.1	LOC107344075	107344075
XM_015892735.1	LOC107328021	107328021
XM_015900993.1	LOC107335944	107335944
XM_015918150.1	LOC107351836	107351836
XM_015916395.1	LOC107350163	107350163
XR_001566394.1	LOC107352650	107352650
XM_015923130.1	LOC107356522	107356522
XM_015919511.1	LOC107353187	107353187
XM_015898469.1	LOC107333639	107333639
XM_015903835.1	LOC107338595	107338595
XM_015904410.1	LOC107339164	107339164
XR_001561767.1	LOC107332598	107332598
XR_001562325.1	LOC107335190	107335190
XM_015910883.1	LOC107345174	107345174
XM_015903594.1	LOC107338362	107338362
XR_001562258.1	LOC107334830	107334830
XM_015901108.1	LOC107336048	107336048
XM_015912433.1	LOC107346623	107346623
XM_015904688.1	LOC107339408	107339408
XM_015903481.1	LOC107338247	107338247
XR_001564469.1	LOC107344610	107344610
XR_001567113.1	LOC107355661	107355661
XM_015923357.1	LOC107356734	107356734
XM_015911703.1	LOC107345952	107345952
XM_015909417.1	LOC107343824	107343824
XM_015918072.1	LOC107351765	107351765
XM_015923234.1	LOC107356626	107356626
XM_015905397.1	LOC107340055	107340055
XM_015914699.1	LOC107348649	107348649
XM_015910893.1	LOC107345185	107345185
XR_001561216.1	LOC107330263	107330263
XM_015899268.1	LOC107334336	107334336
XM_015913918.1	LOC107347924	107347924
XM_015906338.1	LOC107340943	107340943
XM_015899698.1	LOC107334722	107334722
XM_015895008.1	LOC107330387	107330387
XM_015893982.1	LOC107329259	107329259
XM_015908706.1	LOC107343143	107343143
XM_015905790.1	LOC107340440	107340440
XM_015901534.1	LOC107336454	107336454
XR_001561777.1	LOC107332621	107332621
XM_015917768.1	LOC107351469	107351469
XM_015923801.1	LOC107357157	107357157
XM_015898320.1	LOC107333497	107333497
XM_015911159.1	LOC107345439	107345439
XM_015912423.1	LOC107346613	107346613
XM_015900739.1	LOC107335710	107335710
XM_015898959.1	LOC107334071	107334071
XR_001564475.1	LOC107344623	107344623
XM_015919031.1	LOC107352724	107352724
XM_015917332.1	LOC107351066	107351066
XM_015900498.1	LOC107335488	107335488
XM_015893907.1	LOC107329176	107329176
XR_001564556.1	LOC107344958	107344958
XM_015912942.1	LOC107347071	107347071
XM_015907002.1	LOC107341559	107341559
XR_001565855.1	LOC107350491	107350491
XM_015920567.1	LOC107354136	107354136
XM_015918491.1	LOC107352149	107352149
XM_015893591.1	LOC107328849	107328849
XM_015906650.1	LOC107341247	107341247
XR_001566364.1	LOC107352563	107352563
XM_015898644.1	LOC107333781	107333781
XM_015923757.1	LOC107357106	107357106
XR_001563168.1	LOC107339096	107339096
XM_015917073.1	LOC107350816	107350816
XM_015903078.1	LOC107337844	107337844
XM_015905674.1	LOC107340326	107340326
XM_015908730.1	LOC107343164	107343164
XM_015912978.1	LOC107347109	107347109
XM_015907587.1	LOC107342133	107342133
XM_015920577.1	LOC107354137	107354137
XM_015893585.1	LOC107328841	107328841
XM_015911145.1	LOC107345432	107345432
XR_001567321.1	LOC107356324	107356324
XM_015914447.1	LOC107348405	107348405
XM_015923125.1	LOC107356517	107356517
XM_015913032.1	LOC107347159	107347159
XM_015923345.1	LOC107356718	107356718
XM_015892317.1	LOC107327572	107327572
XM_015906412.1	LOC107341009	107341009
XM_015904507.1	LOC107339246	107339246
XR_001564661.1	LOC107345563	107345563
XM_015905599.1	LOC107340253	107340253
XM_015908219.1	LOC107342728	107342728
XM_015895726.1	LOC107331172	107331172
XR_001565841.1	LOC107350467	107350467
XM_015922341.1	LOC107355759	107355759
XM_015910019.1	LOC107344368	107344368
XM_015922042.1	LOC107355464	107355464
XM_015897246.1	LOC107332503	107332503
XM_015892841.1	LOC107328118	107328118
XM_015909783.1	LOC107344157	107344157
XM_015906771.1	LOC107341367	107341367
XM_015903910.1	LOC107338676	107338676
XM_015901369.1	LOC107336298	107336298
XM_015917589.1	LOC107351299	107351299
XM_015898081.1	LOC107333294	107333294
XM_015905710.1	LOC107340354	107340354
XM_015909021.1	LOC107343452	107343452
XR_001564467.1	LOC107344610	107344610
XM_015920663.1	LOC107354187	107354187
XM_015923359.1	LOC107356735	107356735
XM_015903900.1	LOC107338658	107338658
XM_015910477.1	LOC107344789	107344789
XM_015912089.1	LOC107346306	107346306
XM_015915680.1	LOC107349502	107349502
XM_015920722.1	LOC107354269	107354269
XM_015891747.1	LOC107327003	107327003
XM_015910287.1	LOC107344605	107344605
XM_015921798.1	LOC107355254	107355254
XR_001566876.1	LOC107354670	107354670
XR_001561313.1	LOC107330581	107330581
XM_015918319.1	LOC107352014	107352014
XR_001564762.1	LOC107346029	107346029
XM_015923476.1	LOC107356853	107356853
XM_015917648.1	LOC107351361	107351361
XR_001561316.1	LOC107330584	107330584
XR_001564061.1	LOC107342740	107342740
XR_001562958.1	LOC107338239	107338239
XM_015908708.1	LOC107343144	107343144
XM_015919446.1	LOC107353127	107353127
XM_015907457.1	LOC107341991	107341991
XM_015906765.1	LOC107341357	107341357
XR_001562501.1	LOC107335936	107335936
XM_015901332.1	LOC107336264	107336264
XM_015902460.1	LOC107337329	107337329
XM_015925087.1	LOC107358484	107358484
XM_015911157.1	LOC107345439	107345439
XR_001565741.1	LOC107350020	107350020
XM_015916574.1	LOC107350345	107350345
XM_015924542.1	LOC107357906	107357906
XM_015920673.1	LOC107354219	107354219
XM_015904627.1	LOC107339356	107339356
XM_015906824.1	LOC107341408	107341408
XM_015912805.1	LOC107346939	107346939
XM_015901560.1	LOC107336485	107336485
XR_001565640.1	LOC107349643	107349643
XR_001562196.1	LOC107334566	107334566
XM_015908207.1	LOC107342715	107342715
XM_015919477.1	LOC107353158	107353158
XM_015921613.1	LOC107355094	107355094
XM_015919815.1	LOC107353480	107353480
XM_015910265.1	LOC107344589	107344589
XR_001564649.1	LOC107345496	107345496
XM_015918768.1	LOC107352433	107352433
XM_015908386.1	LOC107342872	107342872
XM_015899552.1	LOC107334602	107334602
XR_001564754.1	LOC107346007	107346007
XM_015920194.1	LOC107353810	107353810
XM_015906977.1	LOC107341545	107341545
XM_015900231.1	LOC107335234	107335234
XM_015894785.1	LOC107330138	107330138
XM_015920426.1	LOC107354025	107354025
XR_001565347.1	LOC107348503	107348503
XR_001564075.1	LOC107342821	107342821
XM_015920275.1	LOC107353886	107353886
XM_015907447.1	LOC107341980	107341980
XM_015909260.1	LOC107343677	107343677
XM_015901348.1	LOC107336273	107336273
XM_015910271.1	LOC107344594	107344594
XM_015893639.1	LOC107328892	107328892
XR_001565755.1	LOC107350080	107350080
XM_015912966.1	LOC107347092	107347092
XM_015898129.1	LOC107333324	107333324
XM_015903978.1	LOC107338746	107338746
XM_015894280.1	LOC107329596	107329596
XM_015901586.1	LOC107336514	107336514
XM_015904424.1	LOC107339175	107339175
XM_015905625.1	LOC107340278	107340278
XR_001562139.1	LOC107334251	107334251
XM_015906797.1	LOC107341401	107341401
XM_015896896.1	LOC107332173	107332173
XM_015918191.1	LOC107351888	107351888
XM_015916252.1	LOC107350040	107350040
XM_015916998.1	LOC107350762	107350762
XR_001561010.1	LOC107329448	107329448
XR_001563713.1	LOC107341335	107341335
XM_015898135.1	LOC107333325	107333325
XM_015913060.1	LOC107347180	107347180
XR_001567409.1	LOC107356695	107356695
XR_001563381.1	LOC107339971	107339971
XR_001562087.1	LOC107334010	107334010
XM_015895970.1	LOC107331393	107331393
XR_001565357.1	LOC107348547	107348547
XM_015899303.1	LOC107334377	107334377
XM_015894130.1	LOC107329441	107329441
XM_015916275.1	LOC107350059	107350059
XR_001564149.1	LOC107343209	107343209
XM_015902249.1	LOC107337127	107337127
XR_001565929.1	LOC107350735	107350735
XM_015910065.1	LOC107344418	107344418
XM_015915131.1	LOC107349036	107349036
XM_015908930.1	LOC107343365	107343365
XM_015897373.1	LOC107332637	107332637
XM_015905037.1	LOC107339738	107339738
XM_015907137.1	LOC107341682	107341682
XM_015906432.1	LOC107341020	107341020
XR_001564155.1	LOC107343223	107343223
XR_001565926.1	LOC107350731	107350731
XM_015916966.1	LOC107350723	107350723
XM_015920164.1	LOC107353777	107353777
XM_015918886.1	LOC107352566	107352566
XM_015902048.1	LOC107336944	107336944
XR_001567839.1	LOC107358421	107358421
XM_015905118.1	LOC107339805	107339805
XM_015915580.1	LOC107349434	107349434
XM_015895266.1	LOC107330707	107330707
XR_001562653.1	LOC107336572	107336572
XM_015918754.1	LOC107352422	107352422
XM_015907459.1	LOC107341994	107341994
XM_015899313.1	LOC107334387	107334387
XM_015902681.1	LOC107337497	107337497
XM_015916261.1	LOC107350039	107350039
XM_015892262.1	LOC107327515	107327515
XM_015901014.1	LOC107335965	107335965
XM_015924998.1	LOC107358388	107358388
XM_015918003.1	LOC107351709	107351709
XM_015918855.1	LOC107352531	107352531
XM_015902076.1	LOC107336970	107336970
XM_015893860.1	LOC107329130	107329130
XM_015910124.1	LOC107344470	107344470
XM_015896223.1	LOC107331616	107331616
XM_015895441.1	LOC107330901	107330901
XM_015900646.1	LOC107335617	107335617
XM_015896023.1	LOC107331438	107331438
XM_015916871.1	LOC107350637	107350637
XR_001565446.1	LOC107348859	107348859
XM_015900747.1	LOC107335711	107335711
XM_015921282.1	LOC107354780	107354780
XR_001562814.1	LOC107337428	107337428
XR_001562853.1	LOC107337650	107337650
XM_015891970.1	LOC107327221	107327221
XR_001565349.1	LOC107348511	107348511
XM_015912366.1	LOC107346560	107346560
XM_015921101.1	LOC107354614	107354614
XM_015900133.1	LOC107335147	107335147
XM_015905572.1	LOC107340217	107340217
XM_015901441.1	LOC107336364	107336364
XM_015894907.1	LOC107330232	107330232
XM_015907357.1	LOC107341881	107341881
XM_015902094.1	LOC107336988	107336988
XM_015892322.1	LOC107327579	107327579
XM_015915119.1	LOC107349022	107349022
XM_015895644.1	LOC107331108	107331108
XM_015895603.1	LOC107331072	107331072
XR_001561671.1	LOC107331999	107331999
XM_015910192.1	LOC107344521	107344521
XM_015916996.1	LOC107350760	107350760
XM_015914097.1	LOC107348086	107348086
XM_015901865.1	LOC107336802	107336802
XR_001561550.1	LOC107331495	107331495
XR_001567818.1	LOC107358322	107358322
XM_015917211.1	LOC107350948	107350948
XM_015897689.1	LOC107332939	107332939
XM_015915995.1	LOC107349808	107349808
XM_015899121.1	LOC107334191	107334191
XR_001563684.1	LOC107341243	107341243
XM_015913202.1	LOC107347300	107347300
XM_015912698.1	LOC107346851	107346851
XM_015894349.1	LOC107329680	107329680
XM_015921772.1	LOC107355233	107355233
XM_015902884.1	LOC107337672	107337672
XM_015910668.1	LOC107344980	107344980
XM_015897453.1	LOC107332707	107332707
XM_015904463.1	LOC107339202	107339202
XM_015898462.1	LOC107333633	107333633
XM_015914106.1	LOC107348099	107348099
XM_015907631.1	LOC107342164	107342164
XM_015916396.1	LOC107350168	107350168
XR_001562767.1	LOC107337199	107337199
XM_015914961.1	LOC107348878	107348878
XM_015913181.1	LOC107347282	107347282
XM_015914087.1	LOC107348078	107348078
XM_015924164.1	LOC107357518	107357518
XM_015924437.1	LOC107357793	107357793
XM_015920619.1	LOC107354182	107354182
XM_015915439.1	LOC107349309	107349309
XM_015906367.1	LOC107340971	107340971
XM_015898613.1	LOC107333760	107333760
XM_015905206.1	LOC107339874	107339874
XM_015904927.1	LOC107339610	107339610
XM_015916859.1	LOC107350623	107350623
XM_015900218.1	LOC107335223	107335223
XM_015902341.1	LOC107337229	107337229
XM_015911912.1	LOC107346142	107346142
XM_015910183.1	LOC107344510	107344510
XM_015892083.1	LOC107327339	107327339
XR_001563947.1	LOC107342254	107342254
XM_015903486.1	LOC107338223	107338223
XM_015923119.1	LOC107356511	107356511
XM_015924996.1	LOC107358379	107358379
XM_015904854.1	LOC107339544	107339544
XM_015892102.1	LOC107327360	107327360
XM_015903301.1	LOC107338055	107338055
XM_015899522.1	LOC107334576	107334576
XM_015899621.1	LOC107334664	107334664
XM_015904473.1	LOC107339214	107339214
XM_015904937.1	LOC107339617	107339617
XM_015924741.1	LOC107358112	107358112
XM_015896906.1	LOC107332184	107332184
XM_015901746.1	LOC107336678	107336678
XM_015901954.1	LOC107336875	107336875
XR_001566147.1	LOC107351575	107351575
XM_015924374.1	LOC107357747	107357747
XM_015918968.1	LOC107352661	107352661
XM_015902169.1	LOC107337053	107337053
XM_015915283.1	LOC107349178	107349178
XM_015904450.1	LOC107339188	107339188
XM_015908948.1	LOC107343386	107343386
XM_015924287.1	LOC107357648	107357648
XM_015903027.1	LOC107337791	107337791
XR_001567735.1	LOC107357967	107357967
XM_015924396.1	LOC107357768	107357768
XR_001563994.1	LOC107342447	107342447
XM_015917239.1	LOC107350971	107350971
XR_001566157.1	LOC107351614	107351614
XM_015924306.1	LOC107357667	107357667
XM_015919032.1	LOC107352725	107352725
XM_015902175.1	LOC107337057	107337057
XM_015904866.1	LOC107339550	107339550
XM_015913282.1	LOC107347382	107347382
XM_015916579.1	LOC107350352	107350352
XM_015897238.1	LOC107332498	107332498
XM_015894361.1	LOC107329696	107329696
XR_001563853.1	LOC107341879	107341879
XM_015912001.1	LOC107346231	107346231
XM_015893702.1	LOC107328965	107328965
XM_015924747.1	LOC107358119	107358119
XM_015913519.1	LOC107347517	107347517
XM_015898970.1	LOC107334075	107334075
XR_001567660.1	LOC107357713	107357713
XM_015914099.1	LOC107348089	107348089
XM_015919319.1	LOC107352994	107352994
XM_015909720.1	LOC107344109	107344109
XM_015901555.1	LOC107336480	107336480
XR_001560764.1	LOC107328704	107328704
XM_015916681.1	LOC107350454	107350454
XR_001566557.1	LOC107353257	107353257
XM_015924144.1	LOC107357499	107357499
XM_015924297.1	LOC107357657	107357657
XM_015905315.1	LOC107339955	107339955
XM_015892539.1	LOC107327795	107327795
XR_001566437.1	LOC107352685	107352685
XM_015900024.1	LOC107335054	107335054
XM_015912288.1	LOC107346491	107346491
XR_001561373.1	LOC107330829	107330829
XM_015913410.1	LOC107347471	107347471
XM_015913505.1	LOC107347548	107347548
XM_015900012.1	LOC107335040	107335040
XM_015899609.1	LOC107334652	107334652
XM_015896986.1	LOC107332258	107332258
XM_015922041.1	LOC107355463	107355463
XM_015894924.1	LOC107330289	107330289
XR_001561856.1	LOC107332957	107332957
XM_015907053.1	LOC107341614	107341614
XM_015893117.1	LOC107328378	107328378
XR_001567308.1	LOC107356294	107356294
XM_015892411.1	LOC107327667	107327667
XM_015903035.1	LOC107337798	107337798
XM_015906718.1	LOC107341312	107341312
XR_001566915.1	LOC107354848	107354848
XM_015911370.1	LOC107345629	107345629
XM_015897111.1	LOC107332378	107332378
XM_015906226.1	LOC107340831	107340831
XM_015908372.1	LOC107342859	107342859
XR_001563624.1	LOC107341034	107341034
XM_015920058.1	LOC107353702	107353702
XM_015905954.1	LOC107340591	107340591
XM_015924453.1	LOC107357814	107357814
XM_015910280.1	LOC107344600	107344600
XM_015916130.1	LOC107349929	107349929
XM_015897132.1	LOC107332398	107332398
XR_001562310.1	LOC107335118	107335118
XM_015896620.1	LOC107331928	107331928
XM_015917514.1	LOC107351218	107351218
XM_015916120.1	LOC107349923	107349923
XM_015898615.1	LOC107333760	107333760
XM_015924016.1	LOC107357381	107357381
XM_015919441.1	LOC107353121	107353121
XR_001565388.1	LOC107348654	107348654
XM_015903029.1	LOC107337793	107337793
XM_015896076.1	LOC107331487	107331487
XM_015921333.1	LOC107354836	107354836
XM_015925084.1	LOC107358480	107358480
XM_015919540.1	LOC107353203	107353203
XM_015896127.1	LOC107331528	107331528
XM_015908311.1	LOC107342802	107342802
XR_001561947.1	LOC107333363	107333363
XM_015923856.1	LOC107357212	107357212
XM_015901567.1	LOC107336494	107336494
XM_015915898.1	LOC107349712	107349712
XM_015917692.1	LOC107351406	107351406
XM_015911535.1	LOC107345787	107345787
XR_001567789.1	LOC107358201	107358201
XR_001564819.1	LOC107346343	107346343
XR_001564388.1	LOC107344237	107344237
XR_001567694.1	LOC107357836	107357836
XM_015908935.1	LOC107343371	107343371
XM_015919767.1	LOC107353432	107353432
XM_015915208.1	LOC107349110	107349110
XM_015905658.1	LOC107340308	107340308
XM_015924567.1	LOC107357931	107357931
XM_015917400.1	LOC107351120	107351120
XR_001567283.1	LOC107356255	107356255
XM_015905897.1	LOC107340544	107340544
XM_015897906.1	LOC107333147	107333147
XR_001561591.1	LOC107331654	107331654
XM_015900888.1	LOC107335850	107335850
XR_001565274.1	LOC107348258	107348258
XM_015912100.1	LOC107346317	107346317
XR_001564805.1	LOC107346250	107346250
XM_015896004.1	LOC107331398	107331398
XM_015902438.1	LOC107337305	107337305
XM_015907987.1	LOC107342486	107342486
XR_001560538.1	LOC107327805	107327805
XM_015909653.1	LOC107344039	107344039
XR_001566331.1	LOC107352425	107352425
XM_015908775.1	LOC107343203	107343203
XM_015907896.1	LOC107342401	107342401
XM_015906912.1	LOC107341484	107341484
XM_015912127.1	LOC107346330	107346330
XM_015899744.1	LOC107334772	107334772
XM_015922410.1	LOC107355815	107355815
XM_015911529.1	LOC107345781	107345781
XR_001566647.1	LOC107353616	107353616
XR_001564376.1	LOC107344192	107344192
XM_015918006.1	LOC107351710	107351710
XM_015913063.1	LOC107347183	107347183
XM_015905974.1	LOC107340609	107340609
XM_015905887.1	LOC107340536	107340536
XM_015906383.1	LOC107340983	107340983
XM_015916798.1	LOC107350559	107350559
